   114.03736846218844      ,   433342011833742.62      ,       80404 ,      185805
   117.07445490403431      ,   444882940623754.56      ,       81904 ,      189244
   119.14894419462316      ,   452766000140419.88      ,       84045 ,      193837
   120.61612060365829      ,   458341270644992.25      ,       84807 ,      195647
   122.21683353988217      ,   464423979966556.00      ,       85507 ,      197320
   125.42160608205529      ,   476602115954982.56      ,       90638 ,      210305
   126.44059271691529      ,   480474265271794.81      ,       91392 ,      212049
   129.11880939717523      ,   490651488931031.94      ,       93717 ,      217258
   131.61365456211180      ,   500131900813263.06      ,       95232 ,      220897
   135.88375215092077      ,   516358272087995.12      ,       96775 ,      224386
   139.24811314903917      ,   529142844225355.62      ,      101207 ,      234207
   141.97116303756658      ,   539490434080600.12      ,      102724 ,      237546
   143.70208211721737      ,   546067926760519.25      ,      103498 ,      239361
   145.51031818807789      ,   552939224014952.56      ,      105966 ,      245353
   148.62281469917937      ,   564766711075857.88      ,      108092 ,      250684
   150.89893460103306      ,   573415966935976.50      ,      110334 ,      255805
   153.09128858856630      ,   581746912313099.88      ,      110333 ,      255806
   155.66471645965981      ,   591525938486774.25      ,      111460 ,      258338
   158.85218649329565      ,   603638324940987.38      ,      112884 ,      261344
   162.44930238235489      ,   617307365687757.12      ,      115135 ,      266699
   164.92623235786743      ,   626719699848342.50      ,      117506 ,      271948
   169.02979417263347      ,   642313235164658.12      ,      119693 ,      276695
   171.21419945962410      ,   650613975478905.62      ,      120469 ,      278482
   173.09220315059443      ,   657750389696900.38      ,      122152 ,      282447
   175.52532952776315      ,   666996270179293.75      ,      122939 ,      284256
   177.24938777804311      ,   673547691706901.12      ,      125317 ,      289624
   180.30700410603677      ,   685166634066377.00      ,      127506 ,      294357
   182.40014622350705      ,   693120574327101.75      ,      128017 ,      295444
   185.20779798345595      ,   703789651302411.12      ,      129478 ,      299274
   187.78008258181364      ,   713564333039572.25      ,      131442 ,      303647
   190.25027355090432      ,   722951058975064.50      ,      133693 ,      308471
   192.41776705165535      ,   731187534499869.62      ,      135933 ,      313493
   194.44775107656986      ,   738901474002415.12      ,      136663 ,      315009
   196.11227743592735      ,   745226674338421.12      ,      138140 ,      318105
   197.52786146024388      ,   750605893775779.75      ,      140399 ,      323264
   199.06328380110989      ,   756440498828297.88      ,      141968 ,      326829
   201.71432228714451      ,   766514445346695.75      ,      144628 ,      332739
   204.72381273304950      ,   777950509349306.50      ,      144628 ,      332739
   206.40190189768086      ,   784327248346742.00      ,      146561 ,      337331
   209.29939293753893      ,   795337714594905.75      ,      147295 ,      339835
   210.73426335369234      ,   800790222323219.50      ,      148693 ,      342608
   211.61648244465505      ,   804142654959217.00      ,      149385 ,      343990
   214.60189661862537      ,   815487229126010.62      ,      151248 ,      348196
   216.85020009652123      ,   824030782572241.12      ,      152747 ,      351220
   219.39961918293739      ,   833718575361683.12      ,      153530 ,      352986
   221.65040754731737      ,   842271571376807.75      ,      154046 ,      354102
   225.02165615954442      ,   855082316448486.38      ,      154863 ,      355835
   228.12198292660869      ,   866863558480804.12      ,      155590 ,      357585
   231.11511470401561      ,   878237459541447.12      ,      157447 ,      361887
   233.50492447711778      ,   887318736923951.88      ,      158200 ,      363690
   237.54589670645049      ,   902674431809211.75      ,      159714 ,      367230
   239.62366869912674      ,   910569965594145.25      ,      160439 ,      368649
   241.57655860390483      ,   917990947432278.00      ,      163366 ,      375095
   244.35918098050911      ,   928564912748314.75      ,      165701 ,      380392
   247.23846205208963      ,   939506181115159.12      ,      165698 ,      380401
   248.70539431431692      ,   945080523861836.62      ,      167987 ,      385494
   251.46774950305527      ,   955577473861907.62      ,      169672 ,      388873
   252.89601648271250      ,   961004888530859.62      ,      172194 ,      394392
   254.72299179068489      ,   967947394888236.88      ,      174058 ,      398743
   257.07858048716071      ,   976898632176057.38      ,      176006 ,      402640
   258.99861915109278      ,   984194779295611.12      ,      178226 ,      407502
   260.69811332393488      ,   990652857326439.38      ,      178222 ,      407508
   264.03605038876378      ,   1003337018514593.9      ,      179159 ,      409753
   266.71907205786357      ,   1013532501131914.5      ,      182861 ,      418213
   270.91806034937639      ,   1029488657069639.6      ,      184109 ,      421158
   273.12030154048841      ,   1037857173821374.9      ,      186701 ,      426478
   277.00263541191845      ,   1052610042930360.0      ,      191352 ,      437438
   280.24839790692153      ,   1064943940743737.8      ,      193233 ,      441378
   282.31678812334161      ,   1072803823777937.2      ,      194466 ,      444828
   284.19636382439973      ,   1079946211634426.6      ,      196800 ,      449533
   288.33211540287857      ,   1095662068056147.2      ,      197786 ,      451635
   291.34826283128041      ,   1107123428592927.6      ,      199863 ,      456052
   295.85967028608911      ,   1124266777383168.9      ,      200462 ,      457257
   298.64658747990086      ,   1134857063005033.8      ,      202329 ,      461559
   300.74709870745920      ,   1142839005884847.8      ,      202315 ,      461580
   304.16711425920323      ,   1155835065331684.8      ,      202969 ,      463166
   307.58924891344225      ,   1168839177368219.8      ,      205118 ,      468461
   309.97116825752437      ,   1177890471119640.2      ,      205767 ,      469840
   312.50213850596163      ,   1187508158322873.2      ,      208739 ,      476713
   314.83801717319596      ,   1196384497497557.8      ,      209240 ,      477565
   318.53211362465294      ,   1210422064391369.5      ,      210021 ,      479216
   320.94670673942653      ,   1219597518474763.5      ,      211199 ,      482110
   322.39914828462446      ,   1225116796495245.8      ,      213370 ,      486923
   324.40876095890087      ,   1232753324863280.5      ,      216126 ,      492618
   327.27742971098883      ,   1243654266414966.2      ,      216103 ,      492637
   329.26124953453842      ,   1251192781947598.0      ,      217554 ,      495631
   331.79101401045966      ,   1260805887215146.5      ,      219584 ,      499665
   334.45047122115164      ,   1270911824888104.5      ,      220392 ,      501666
   337.64244374068176      ,   1283041320789177.0      ,      221892 ,      504666
   339.21889071718209      ,   1289031819461306.2      ,      225162 ,      511766
   342.74888674145450      ,   1302445804715013.0      ,      226674 ,      514868
   344.64325918519745      ,   1309644420195220.0      ,      226668 ,      514874
   347.06564883129778      ,   1318849501098454.0      ,      227215 ,      516120
   349.17952167657847      ,   1326882218126981.2      ,      228362 ,      518317
   351.86185953252033      ,   1337075102254231.8      ,      229158 ,      520103
   354.50264944316763      ,   1347110104185108.2      ,      230490 ,      522895
   358.68726827129052      ,   1363011656160480.2      ,      232118 ,      526474
   360.72850344182319      ,   1370768350017527.0      ,      233596 ,      529794
   364.07689219875937      ,   1383492227636759.2      ,      234537 ,      532332
   366.38027902766584      ,   1392245097822470.8      ,      235975 ,      535788
   369.10543483437237      ,   1402600690167011.5      ,      237143 ,      537975
   370.60495946183573      ,   1408298883904923.8      ,      239960 ,      543951
   373.00757573392235      ,   1417428825984880.8      ,      241837 ,      548183
   375.25623680528781      ,   1425973738286332.2      ,      243771 ,      551925
   378.63181664943562      ,   1438800942039753.5      ,      245659 ,      556034
   380.05870273135304      ,   1444223109297152.8      ,      248440 ,      562082
   381.86652135228610      ,   1451092820241819.0      ,      249580 ,      564866
   384.76295404906767      ,   1462099264786183.8      ,      250350 ,      566683
   386.76895437532772      ,   1469722066231386.2      ,      252816 ,      571949
   389.73862055608600      ,   1481006798022361.5      ,      256019 ,      578227
   392.84653416722051      ,   1492816870062923.0      ,      258860 ,      584502
   394.56948223714863      ,   1499364072905079.8      ,      258840 ,      584524
   397.14112122034823      ,   1509136301304574.0      ,      259621 ,      586151
   398.87733718748314      ,   1515733922157475.2      ,      261042 ,      589253
   402.05685979729100      ,   1527816108400328.2      ,      263006 ,      593423
   405.28854115753779      ,   1540096497900190.2      ,      264739 ,      596739
   409.75619585797523      ,   1557073586219340.2      ,      266282 ,      600132
   412.22629729177385      ,   1566459971920713.5      ,      267024 ,      601844
   415.14430422134905      ,   1577548398551903.2      ,      268443 ,      604756
   417.43478024989508      ,   1586252207694922.8      ,      270366 ,      608625
   420.54275004636241      ,   1598062493239754.8      ,      273313 ,      615442
   422.20212108791793      ,   1604368103367585.2      ,      273946 ,      616493
   426.83860397175090      ,   1621986738800926.5      ,      274598 ,      617749
   428.53465452952685      ,   1628431731094150.8      ,      276715 ,      622401
   431.22353401168095      ,   1638649473401677.5      ,      280810 ,      630731
   433.12196168753252      ,   1645863498764312.5      ,      281986 ,      633054
   434.74129247020636      ,   1652016955904292.5      ,      283515 ,      637084
   438.07140297199572      ,   1664671376152095.5      ,      285645 ,      641713
   442.08869228024128      ,   1679937075934799.0      ,      286931 ,      644700
   444.41729273864144      ,   1688785757915168.2      ,      288627 ,      648604
   445.71874285622567      ,   1693731268495256.8      ,      289631 ,      651127
   447.66201924673601      ,   1701115718978187.5      ,      292004 ,      656250
   449.55235232963656      ,   1708298984886779.8      ,      294179 ,      661928
   452.29914452108954      ,   1718736795495572.8      ,      296140 ,      666009
   455.05841090405545      ,   1729222008033392.0      ,      297344 ,      668332
   456.32207248050588      ,   1734023922153302.5      ,      298496 ,      672515
   461.21709897091398      ,   1752625023318104.0      ,      300301 ,      676019
   464.77708939757389      ,   1766152987303954.8      ,      301043 ,      677790
   467.56192119569732      ,   1776735348421990.5      ,      302492 ,      680881
   471.15087269073018      ,   1790373364470624.0      ,      303206 ,      682610
   474.60443785842739      ,   1803496912461518.5      ,      306842 ,      690611
   477.52356589071417      ,   1814589599283127.0      ,      309402 ,      695227
   479.19709876707265      ,   1820949024384659.0      ,      309397 ,      695238
   484.64627100340175      ,   1841655879440704.8      ,      309857 ,      696344
   488.24297182403961      ,   1855323342927430.8      ,      313057 ,      702565
   489.87108203125763      ,   1861510161881577.8      ,      314261 ,      705383
   492.46511111027809      ,   1871367472647484.0      ,      316479 ,      710020
   494.54706366084520      ,   1879278892552831.0      ,      316465 ,      710036
   496.46190003739235      ,   1886555270979789.5      ,      317359 ,      712044
   499.10140554914886      ,   1896585392194749.5      ,      319476 ,      716557
   501.67162980479895      ,   1906352244629411.0      ,      322175 ,      721940
   503.80349006864554      ,   1914453313850330.5      ,      324292 ,      725657
   506.77850144788817      ,   1925758357396093.5      ,      326548 ,      730552
   509.92024286569972      ,   1937696975105491.8      ,      327987 ,      733928
   513.12589879993152      ,   1949878467983831.8      ,      330090 ,      738513
   516.19750626681537      ,   1961550576672523.0      ,      330782 ,      740124
   519.08186603521665      ,   1972511144087806.2      ,      332630 ,      743829
   520.77227833804659      ,   1978934711011658.2      ,      334742 ,      748205
   522.93576587238204      ,   1987155963863674.2      ,      335949 ,      751147
   525.63170798091767      ,   1997400544152174.0      ,      339226 ,      757608
   528.51704823484772      ,   2008364837412567.0      ,      339273 ,      758028
   531.34868188016719      ,   2019125045554740.2      ,      340513 ,      761330
   533.42835981067662      ,   2027027821903635.2      ,      341783 ,      763652
   535.88116236244127      ,   2036348471851507.8      ,      343925 ,      767966
   538.29266734749376      ,   2045512191041645.5      ,      344454 ,      769462
   541.44029505305605      ,   2057473176645099.2      ,      346458 ,      773311
   542.93250518719276      ,   2063143575307621.0      ,      347609 ,      775461
   545.49431265153544      ,   2072878443934452.2      ,      347622 ,      775884
   548.41771874300548      ,   2083987387381395.2      ,      348292 ,      777500
   550.97093068105460      ,   2093689593007430.8      ,      348973 ,      779064
   553.65307977447821      ,   2103881759837092.5      ,      349830 ,      780928
   555.97715661247082      ,   2112713252059450.0      ,      351919 ,      784796
   557.62032329275348      ,   2118957285612784.2      ,      352843 ,      786495
   559.45842273592370      ,   2125942063685052.5      ,      355874 ,      792854
   561.41508910035088      ,   2133377396070238.5      ,      355852 ,      792881
   563.15746263820483      ,   2139998415692502.5      ,      356271 ,      793726
   565.44751276695320      ,   2148700606416247.5      ,      357189 ,      796115
   567.79007002628884      ,   2157602324241600.8      ,      358560 ,      798583
   570.51732744654498      ,   2167965902717845.2      ,      359737 ,      801232
   574.76528685659559      ,   2184108148911028.8      ,      361130 ,      803899
   576.51092498616561      ,   2190741573982148.0      ,      361506 ,      804580
   578.63753337715707      ,   2198822686085680.2      ,      361930 ,      805664
   579.90447010858168      ,   2203637045794828.0      ,      363614 ,      809678
   582.88881244677236      ,   2214977546985549.2      ,      364451 ,      812011
   585.74349119187707      ,   2225825326509266.2      ,      365941 ,      815430
   587.24904879724511      ,   2231546445563834.0      ,      367937 ,      819780
   589.38100828714221      ,   2239647891843755.8      ,      369465 ,      823008
   591.20484209430958      ,   2246578460497752.2      ,      369410 ,      824120
   592.65354929666364      ,   2252083548015045.5      ,      369408 ,      824122
   594.19280768803924      ,   2257932730059892.5      ,      371555 ,      828198
   595.68328036086632      ,   2263596526369260.0      ,      372218 ,      829373
   598.34064408387019      ,   2273694508788788.5      ,      372930 ,      831123
   601.04283004315857      ,   2283962815710788.5      ,      373602 ,      832465
   604.63239538049334      ,   2297603164360232.0      ,      375328 ,      836275
   607.30551185435127      ,   2307761007234619.0      ,      378195 ,      841870
   609.24914464581741      ,   2315146812041218.5      ,      379417 ,      844525
   611.79136117625990      ,   2324807235117223.0      ,      380476 ,      847122
   614.35131057032504      ,   2334535043076809.5      ,      381461 ,      849188
   617.27037626518620      ,   2345627493016194.0      ,      382113 ,      850677
   619.29526196072538      ,   2353322058866591.5      ,      385208 ,      856913
   620.97041797911595      ,   2359687651908011.5      ,      386097 ,      858487
   623.78782404376352      ,   2370393795242174.5      ,      386759 ,      860062
   625.71762435081507      ,   2377727036606582.0      ,      387482 ,      861642
   629.25073750118077      ,   2391152866939762.5      ,      387984 ,      862477
   631.50331469310333      ,   2399712660499732.0      ,      388367 ,      863637
   632.93956356634885      ,   2405170406365137.0      ,      390717 ,      868786
   634.62230627872236      ,   2411564828844469.0      ,      393480 ,      874343
   636.88371316124369      ,   2420158175229618.5      ,      395044 ,      877739
   639.44624594435459      ,   2429895800067843.0      ,      395511 ,      878791
   642.44678976997511      ,   2441297866912456.5      ,      396368 ,      880432
   645.35295618798580      ,   2452341299598488.5      ,      397780 ,      883241
   647.54244918747679      ,   2460661373220758.5      ,      400554 ,      888348
   649.16451348991620      ,   2466825217736128.0      ,      403192 ,      894082
   652.06127700255070      ,   2477832919380767.5      ,      403888 ,      895795
   653.81331815380020      ,   2484490675934924.5      ,      404758 ,      897760
   654.75938687388089      ,   2488085737168108.5      ,      407222 ,      902550
   656.39620146413085      ,   2494305632778668.5      ,      408803 ,      905657
   659.37508459336834      ,   2505625388974808.5      ,      410654 ,      908948
   660.26414549778008      ,   2509003820502613.0      ,      410678 ,      909732
   662.00455960794909      ,   2515617394299473.5      ,      411414 ,      911509
   664.54270199009375      ,   2525262335611529.0      ,      411784 ,      912075
   666.92774468774019      ,   2534325498106814.0      ,      413786 ,      916157
   668.47950179625559      ,   2540222175278072.0      ,      414790 ,      918364
   671.35830178508922      ,   2551161615530429.0      ,      416694 ,      921700
   673.30537620735743      ,   2558560498534428.5      ,      417687 ,      924703
   675.61510833751811      ,   2567337480865556.0      ,      417831 ,      925586
   678.00477599644330      ,   2576418218214173.5      ,      419320 ,      928363
   680.52179314624561      ,   2585982883641165.0      ,      420625 ,      930917
   683.28519868153171      ,   2596483824958225.0      ,      422032 ,      933335
   685.29224679952893      ,   2604110608012136.0      ,      423396 ,      936333
   687.04415550814224      ,   2610767861284262.0      ,      425595 ,      940882
   689.21557297173536      ,   2619019247868269.0      ,      425591 ,      940884
   692.54336115354920      ,   2631664843299927.0      ,      427744 ,      944152
   695.65525512445561      ,   2643490040708029.5      ,      428545 ,      945746
   698.42441487275050      ,   2654012848035112.0      ,      428898 ,      946699
   700.97493753316667      ,   2663704834405867.0      ,      429601 ,      948246
   705.11685580143489      ,   2679444124249418.5      ,      430191 ,      949379
   708.00119292453985      ,   2690404605612573.5      ,      431700 ,      952590
   709.89175982973632      ,   2697588760045914.0      ,      431684 ,      953185
   712.61520340409993      ,   2707937845907376.5      ,      433029 ,      955617
   714.14200421161468      ,   2713739689132277.0      ,      434813 ,      959226
   716.92011455843124      ,   2724296508734658.5      ,      435465 ,      960489
   719.73594250600684      ,   2734996655223786.5      ,      436108 ,      961553
   721.66335005214489      ,   2742320804096477.5      ,      436822 ,      963076
   725.30126596348975      ,   2756144884932110.5      ,      438720 ,      966337
   728.82309211488177      ,   2769527824668035.5      ,      440954 ,      970304
   731.50976123807504      ,   2779737167611284.5      ,      441961 ,      972206
   734.27738877598279      ,   2790254152538739.0      ,      443606 ,      974501
   736.20461176423464      ,   2797577600091444.0      ,      444884 ,      976989
   739.86061268848152      ,   2811470403977956.5      ,      446021 ,      979226
   742.03535483183396      ,   2819734424345389.5      ,      447211 ,      981792
   743.53549855310405      ,   2825434970639830.5      ,      449125 ,      985367
   745.68871620058724      ,   2833617197920756.0      ,      451127 ,      989219
   747.70437726863270      ,   2841276710185732.5      ,      451106 ,      989223
   750.01605277467843      ,   2850061077345422.0      ,      451737 ,      990954
   751.45490792632802      ,   2855528727069029.0      ,      452360 ,      992607
   754.15153571445205      ,   2865775912940035.0      ,      454390 ,      996394
   756.88212525800520      ,   2876152153485149.5      ,      455057 ,      998424
   759.21142994307002      ,   2885003511526916.5      ,      456315 ,     1001465
   761.36064226981193      ,   2893170518588615.0      ,      457922 ,     1004584
   763.19920436754296      ,   2900157054748262.0      ,      458307 ,     1005517
   764.85268927706500      ,   2906440297573762.5      ,      460244 ,     1009424
   765.44018270450272      ,   2908672772658185.0      ,      461659 ,     1013122
   768.11520320522141      ,   2918837850834838.0      ,      462556 ,     1015349
   770.63305261228322      ,   2928405678839501.0      ,      464154 ,     1019012
   772.69426944955546      ,   2936238303032204.0      ,      464913 ,     1021177
   775.13032389658827      ,   2945495310180380.5      ,      464905 ,     1021191
   777.78527591658110      ,   2955584128128220.5      ,      465241 ,     1021975
   780.84102689966221      ,   2967195982176837.5      ,      465925 ,     1023801
   783.90421030918560      ,   2978836079446696.5      ,      467358 ,     1026404
   788.36440043105836      ,   2995784802366536.5      ,      467759 ,     1027324
   791.40525693848360      ,   3007340057406136.0      ,      468137 ,     1028197
   793.83041354484681      ,   3016555652758652.0      ,      469533 ,     1031167
   798.24156744193920      ,   3033318038019305.5      ,      472643 ,     1036765
   800.24038968562763      ,   3040913562750001.0      ,      472928 ,     1037650
   803.49949726543844      ,   3053298171887014.5      ,      473361 ,     1038431
   805.77790583333012      ,   3061956124678312.0      ,      474039 ,     1039613
   808.24823388479626      ,   3071343371526845.0      ,      476353 ,     1044394
   811.25720951299888      ,   3082777479222134.0      ,      476331 ,     1044419
   813.96139899613763      ,   3093053399534970.5      ,      476967 ,     1045201
   815.71395661783072      ,   3099713118676866.0      ,      478091 ,     1047416
   817.62229596293469      ,   3106964808383675.0      ,      480026 ,     1051108
   819.36031212051512      ,   3113569269960453.5      ,      480047 ,     1051867
   822.60020761204703      ,   3125880873160040.0      ,      480030 ,     1051879
   825.97432468836712      ,   3138702518395566.0      ,      480812 ,     1053665
   827.74299760183339      ,   3145423475647850.0      ,      482265 ,     1056843
   830.38359434122867      ,   3155457743527949.0      ,      484074 ,     1059715
   831.31671896536602      ,   3159003617195223.0      ,      484957 ,     1061500
   833.59865370214743      ,   3167674969428662.5      ,      485058 ,     1061706
   836.14527728060523      ,   3177352139287576.5      ,      487071 ,     1065317
   837.46996903651461      ,   3182385968095680.5      ,      487502 ,     1066355
   839.27347372307270      ,   3189239286089280.0      ,      487767 ,     1066951
   840.86163239961490      ,   3195274289222768.0      ,      488811 ,     1069226
   844.22935829572316      ,   3208071647972834.5      ,      489126 ,     1070173
   846.82934220036316      ,   3217951587076704.5      ,      490011 ,     1071955
   849.22911501058002      ,   3227070724001265.5      ,      490572 ,     1072912
   852.09279569010357      ,   3237952710876696.0      ,      490536 ,     1072945
   854.79419190721205      ,   3248218016778331.0      ,      493234 ,     1078944
   856.49865591302762      ,   3254694980174967.5      ,      493203 ,     1078961
   859.54648185208725      ,   3266276719055491.5      ,      495365 ,     1084064
   861.06534042876592      ,   3272048381802401.5      ,      495831 ,     1085210
   863.32521006883690      ,   3280635886666081.5      ,      499447 ,     1092222
   864.81516414946293      ,   3286297712325032.0      ,      499420 ,     1092235
   867.03248561035571      ,   3294723534103478.0      ,      500036 ,     1093672
   869.38213502688507      ,   3303652202126894.0      ,      501837 ,     1097497
   872.33898250755942      ,   3314888222856237.5      ,      502041 ,     1097988
   874.83035554185903      ,   3324355440641692.5      ,      504742 ,     1103009
   878.81751080835329      ,   3339506631062655.5      ,      504720 ,     1103396
   880.51654889984854      ,   3345962975984319.0      ,      505387 ,     1104976
   882.27245229453308      ,   3352635409063925.0      ,      506352 ,     1107049
   884.21598309302226      ,   3360020826297201.5      ,      507968 ,     1110698
   887.58120600141228      ,   3372808673693682.0      ,      508607 ,     1111924
   889.28331963811593      ,   3379276705687452.5      ,      508617 ,     1112521
   891.15467210180395      ,   3386387845241093.5      ,      508663 ,     1112708
   893.33396543264485      ,   3394669160121448.5      ,      509298 ,     1114418
   895.21204702084060      ,   3401805870348908.0      ,      510130 ,     1116036
   898.56631326873560      ,   3414552082434386.0      ,      511482 ,     1118881
   900.35884963306114      ,   3421363720802378.5      ,      512654 ,     1121246
   904.70620036095852      ,   3437883654013557.5      ,      513813 ,     1123912
   907.56153058227710      ,   3448733909146953.5      ,      514712 ,     1125363
   910.12890271974970      ,   3458489923532248.5      ,      515823 ,     1127454
   912.10681777127502      ,   3466006000930583.0      ,      516931 ,     1129725
   913.75381190677490      ,   3472264578814135.0      ,      518003 ,     1132249
   916.26844603996278      ,   3481820188777747.5      ,      517983 ,     1132277
   917.53534890373169      ,   3486634419789800.0      ,      518424 ,     1132962
   919.44555295306589      ,   3493893195372875.0      ,      518902 ,     1133955
   923.56910321602720      ,   3509562686794379.5      ,      519851 ,     1136035
   925.52546479123077      ,   3516996860980484.5      ,      520634 ,     1138205
   927.13142209262207      ,   3523099498890221.5      ,      522159 ,     1140391
   930.65109745284030      ,   3536474265619465.5      ,      522894 ,     1142043
   932.82360301858478      ,   3544729786991759.0      ,      524349 ,     1145423
   936.04207435951059      ,   3556959978416848.5      ,      524548 ,     1146144
   937.87774268506723      ,   3563935518241936.5      ,      525938 ,     1148432
   939.33400087105315      ,   3569469299497803.5      ,      526660 ,     1150077
   941.59330825198117      ,   3578054667776683.0      ,      527999 ,     1153090
   943.94888108968405      ,   3587005844801165.0      ,      529241 ,     1155419
   945.36048293432327      ,   3592369931955342.0      ,      529624 ,     1157369
   947.77446625457571      ,   3601543068819493.0      ,      530334 ,     1159350
   948.71765475692905      ,   3605127185225018.0      ,      531862 ,     1162081
   951.48321875556940      ,   3615636328703045.5      ,      533399 ,     1166261
   953.94845569307529      ,   3625004229318008.0      ,      534087 ,     1167743
   955.97249791703484      ,   3632695589976316.0      ,      535593 ,     1171587
   957.58363685170252      ,   3638817918093034.0      ,      536139 ,     1173321
   959.76151418427003      ,   3647093852179805.0      ,      536764 ,     1174316
   961.95018509589511      ,   3655410801868100.5      ,      537034 ,     1175016
   963.55516008897314      ,   3661509707006146.5      ,      539264 ,     1178919
   965.14253357746156      ,   3667541726424949.5      ,      541182 ,     1182540
   966.82278880388571      ,   3673926696457419.5      ,      541166 ,     1182561
   967.91376773301681      ,   3678072416499833.5      ,      543324 ,     1186228
   971.57610947269256      ,   3691989315485625.5      ,      544686 ,     1189398
   974.66087011891204      ,   3703711406257139.0      ,      544917 ,     1189805
   976.32950342749268      ,   3710052213000613.5      ,      546028 ,     1191735
   979.40788989279758      ,   3721750081883998.5      ,      545993 ,     1191754
   981.75139916103649      ,   3730655417343282.0      ,      547198 ,     1194171
   984.40040310592315      ,   3740721632605109.0      ,      548508 ,     1196883
   986.71657149662497      ,   3749523072726952.0      ,      549886 ,     1199673
   989.35288998657779      ,   3759541083258731.5      ,      550334 ,     1200687
   992.63132192285298      ,   3771999124952288.5      ,      551464 ,     1202138
   994.15635481147910      ,   3777794250085231.5      ,      553548 ,     1206646
   997.50613948364526      ,   3790523432182480.5      ,      554577 ,     1208033
   1000.1419983749928      ,   3800539696239513.5      ,      555459 ,     1210074
   1002.4505268383760      ,   3809312104636763.0      ,      556016 ,     1211267
   1005.4377939670767      ,   3820663720031721.5      ,      558103 ,     1215572
   1006.5573137956909      ,   3824917895495094.5      ,      559346 ,     1217872
   1009.2601973478768      ,   3835188853270176.0      ,      560586 ,     1220484
   1011.7294399544879      ,   3844571975428149.0      ,      561272 ,     1222027
   1013.2613135916324      ,   3850393095406161.5      ,      561877 ,     1223220
   1016.6189272865514      ,   3863152027790673.5      ,      562051 ,     1223640
   1021.0559945182620      ,   3880012883725529.5      ,      563548 ,     1226570
   1024.7417512191078      ,   3894018759566165.0      ,      563493 ,     1226616
   1026.0590426091399      ,   3899024466983177.5      ,      564919 ,     1229909
   1029.2231527647791      ,   3911048085898611.5      ,      565814 ,     1231616
   1031.7300537734266      ,   3920574309988178.5      ,      567408 ,     1235008
   1033.4370990300024      ,   3927061082137968.0      ,      567384 ,     1235033
   1035.0318962588647      ,   3933121311770952.0      ,      568892 ,     1237672
   1036.6100554024067      ,   3939118316678015.0      ,      571273 ,     1242306
   1038.9432058957711      ,   3947984288791714.5      ,      571646 ,     1243734
   1040.6186646280512      ,   3954351032145946.0      ,      572431 ,     1245051
   1042.7818035645685      ,   3962570960326217.0      ,      573114 ,     1246577
   1044.7039544944428      ,   3969875134056567.5      ,      574465 ,     1249391
